actual,predicted
10854.049620442187,11372.430269878632
10893.690542396806,11286.341379643982
10889.280469105326,11326.727091304276
10869.149466529845,11333.511181782595
10850.349903085742,11337.027890024716
10878.339457315966,11334.619439067239
10872.439804613135,11336.666335433007
10923.499985171546,11302.10630763491
10956.360004959943,11294.005444260856
10944.459948892041,11293.486387051593
10944.718839834255,11319.814830679688
10965.08960347937,11347.153969242285
10957.889119441286,11358.922029189402
10966.019315286625,11371.53881781653
10948.539713050355,11380.57003066026
10899.999574372789,11389.573186357542
10844.219416587148,11379.714287693638
10695.429818330818,11337.516339437856
10659.910746254182,11223.284855992364
10630.279848956829,11139.966608969324
10562.35987403365,11074.057183654017
10588.380326713253,10935.066543794183
