actual,predicted
34455.51299778567,33153.162235955766
34287.46232387869,33149.73509982843
34025.501094063235,33119.13678536122
34130.32149675521,33034.01460871322
34042.12933996581,32972.406176975346
33485.51247008137,32928.72775640026
33546.59980538075,32754.952828358044
33627.42244849314,32612.156790833622
33495.13030996493,32531.94502107422
33545.24924831918,32460.410385268213
33532.68048028953,32394.471193241858
33652.31017052949,32377.411627815283
33489.96228236516,32349.750579789783
32762.437490686258,32345.372979372005
33109.6282391127,32164.970173033405
32838.60734762122,32008.582691322885
32995.24854669879,31891.148632144006
32453.569774717915,31841.412221512397
32350.689334047896,31706.12426638084
31696.461538040036,31501.87593088289
31276.939871609426,31228.185152021124
30790.469998700395,30861.110768705537
30958.649482962952,30428.618289802096
30950.579319018452,30101.19797928564
30823.18002233035,29986.80462516735
31092.130189772233,29895.483938074914
30081.99938128756,29843.362584192957
30774.39017264507,29652.194354802876
30888.229251899946,29490.020165451377
31028.81014164274,29543.550626556535
30644.168758166463,29611.738144789433
31224.311082993354,29616.629034957492
31811.86976162656,29684.192018133017
32082.830151284365,29929.9348531773
31609.30962245557,30266.96324521704
31743.971090857696,30419.562531470176
31387.749955836036,30482.404419946364
31309.64989523938,30447.254806248544
31621.23043536319,30346.513398150033
32158.560882007107,30317.54472984816
31798.55935821628,30437.336408868625
31086.390322260555,30522.171689724644
31299.998876930902,30416.297384123343
31200.73098123338,30262.67737338581
31663.71052929694,30150.28838646728
31609.069566792892,30167.833918235377
31323.68827232591,30218.524696501536
31000.169354245987,30205.456300425987
30239.099223297893,30091.892406930772
30760.52939771548,29846.977080837507
30999.97028369645,29663.5472311427
31046.849446440574,29660.047883149353
30775.258666709233,29704.41914730371
31439.117964305035,29682.060792249726
31209.210996309284,29751.65156268966
31220.979578796676,29867.621867827824
31416.90988799923,29902.857355096032
30493.569935768977,29987.70044264027
30611.480202929106,29864.553839358472
30474.330352657755,29667.347136632412
31729.159851637665,29509.888186964083
31847.749300672687,29713.607619335322
31536.461511357018,30003.68463676493
29239.618689213497,30147.800004598055
31178.579503417153,29736.982795529595
31756.358353386295,29547.805271634894
30941.710921203743,29702.235226274955
30294.858493889053,29767.895329197545
29900.51925197499,29604.09930036893
29867.559414322084,29270.861055458623
29314.510200952893,29006.643692748403
28418.24969847596,28697.56714787025
29025.489038104657,28268.361284706236
28760.6198169283,27925.00752353853
29000.00020107559,27749.975718693346
29724.46086762925,27645.436356777183
29107.250435475165,27808.779597689205
28695.670122633477,27915.321375133073
28271.210725905505,27819.02392430219
27667.740065013644,27598.362026827628
26797.060128152334,27191.13199099496
26283.54983893107,26688.291492894514
27717.070527857963,26202.190486003747
27607.35923499792,26003.80107001278
27548.77979828831,26072.739981986582
28216.94838777999,26168.965220951457
28250.96993503043,26367.438558840757
28307.74017174571,26644.931194864283
27990.369020636812,26806.490607518677
29389.518813015547,26888.7809080159
28891.801454057622,27148.279127698843
29595.519750018255,27452.829745083087
28568.249357552777,27731.116711632712
28277.821039153394,27793.663897628703
28558.820829858487,27612.507745877145
28548.88096408597,27497.437161556016
28366.268864981914,27448.159393857164
28753.051232701753,27321.571992743648
28896.188812835673,27312.703594928942
29492.08893782893,27438.32882171969
29429.18849919111,27640.60792011486
30032.61817496983,27846.216571034656
30472.640204658735,28104.26469838126
30389.60826878088,28479.57513776596
30445.88082912232,28760.512474965315
30304.99938188316,28992.380873375627
30110.130782278142,29087.72395657196
30262.938897441087,29066.673221794354
30414.778983265103,29044.55101905894
30442.961127729097,29089.13111212311
30621.730384558254,29113.632403092706
30682.48008059224,29187.16555108231
30749.088696133214,29268.224346513274
30680.879709507717,29330.4241348836
30303.680051574458,29402.977543501955
29912.340529607845,29346.541042707955
29578.07960854109,29191.67976854389
30086.15058774704,28971.901978509926
30027.61799116673,28829.753896107533
29747.789203694218,28795.217107434757
30000.349229224146,28731.079308714518
29763.221074627512,28699.050418631512
29238.81069698302,28672.802381173322
29456.180123701986,28523.118892969298
29652.39928036858,28395.696176216545
29474.2799303335,28368.09563002473
29525.269314423967,28354.332438697853
29308.84840032339,28335.539788487065
29402.63014587629,28265.242512763474
29454.3904404282,28217.340673862902
29360.809717096894,28209.153409595143
29485.82016719054,28201.253041119362
29411.350216614872,28211.015304734938
29243.849914227205,28212.23509976887
29010.869062745947,28161.26132905484
29021.73011772809,28046.981171915697
28788.688764413146,27954.08353380339
28881.869394973324,27843.1446392212
28771.090537499585,27742.61791504866
29287.4893013612,27686.727882429866
29556.560472470454,27754.37283583167
29490.53931021782,27912.471933933804
29298.367921391833,28086.22344191137
29351.18016718101,28149.941631139936
29673.779847723363,28179.61680472547
30175.490327704367,28259.06742238369
30033.960925343184,28436.035285906735
29918.17993239429,28596.44906706526
29892.589608418395,28679.699590213193
29819.569750179067,28689.237411542526
29696.719801049523,28666.984446779472
29573.399498954896,28601.767373413208
29749.51838513432,28524.889059522542
29915.1606957263,28495.364164685194
29790.85870258836,28526.12446793291
29533.58929239142,28562.329936212107
29714.599068738906,28519.05941509637
29906.339138040894,28491.13489134354
30206.73074227744,28514.60960281258
30262.08992009747,28620.499521790316
30157.999442753793,28771.45159682963
29955.269508114077,28842.119690243533
30011.259076007645,28818.783547490348
30175.660123173093,28794.459858677692
29982.50899497585,28812.782155923396
30276.698185423855,28814.622582670596
30430.909552793837,28849.171081375694
31028.499825786108,28937.332011412233
31031.749359756508,29137.870218334974
31050.990894539784,29356.70339909466
31295.02991988067,29555.756383584085
31088.41030283675,29712.953809197137
30723.480807108834,29786.15322126546
30446.669304632254,29735.370714412747
30277.990192323796,29588.17560807795
30323.71006186767,29402.425220310586
30251.779236634637,29244.398334074463
29534.2391991855,29144.98796631698
29572.439276304183,28914.995124750843
29759.998864065874,28675.271246322
29589.129975712498,28566.11032498127
30153.37983500128,28476.099209837266
29906.579193703572,28512.371034966305
29873.490545695084,28588.587732030566
29490.869142794996,28619.925730206352
29459.259862203664,28568.3508444996
29620.448457167742,28487.081268486774
29286.609097264718,28418.423397288792
29692.599821342912,28329.6242704905
29891.5005754121,28317.1218593107
29569.699128739954,28396.00649207318
29910.71088344251,28431.062425512395
30142.778352402358,28474.41882019852
29966.249615091532,28597.25315595163
29832.448834065348,28681.280444577173
30100.0894295588,28691.347169033215
29958.519042084477,28727.136931164845
30017.910374368676,28751.476233353937
30335.630874775296,28772.687005239997
30345.650759102034,28864.641985750077
30430.83929259988,28958.7301438155
30486.649306664454,29045.15018237961
30383.66933071967,29116.833145261746
30554.698256181495,29154.87904028814
30609.77834489776,29210.99937020934
30422.589574826383,29272.406779725625
30291.000038237715,29284.84673739969
30546.268984579005,29242.099264394503
30496.019284197115,29239.841179827687
30038.869380559732,29264.76403196101
30111.4989043882,29180.894828771867
30112.63087417969,29078.752120138375
30055.17950391746,29012.717296181363
29830.3585932952,28983.902809971776
30074.729402885314,28874.751646991317
30086.39064340972,28852.510392260592
30532.131072217704,28865.377766114547
30324.980600375016,28973.527721331153
30425.358997471427,29064.34487703358
30469.240391940155,29140.961666868974
30094.06071458309,29215.929293818484
30181.80984181617,29182.253192521657
29820.46166430788,29116.501361012517
29810.240757759548,28996.535983179216
30012.599874708943,28865.857877439903
